term,positive_mean_tfidf,negative_mean_tfidf,tfidf_difference,positive_npmi,negative_npmi,npmi_difference,composite_score,favored_group
come,0.0,0.002613831775,-0.002613831775,-1.0,0.041796846422,-1.041796846422,-1.044410678197,cold
enact,0.001342963967,0.0,0.001342963967,0.042527351277,-1.0,1.042527351277,1.043870315244,hot
sense,0.0,0.001449636037,-0.001449636037,-1.0,0.027021737424,-1.027021737424,-1.028471373461,cold
results,0.0,0.001385537561,-0.001385537561,-1.0,0.027021737424,-1.027021737424,-1.028407274986,cold
seek,0.0,0.001087684946,-0.001087684946,-1.0,0.027021737424,-1.027021737424,-1.02810942237,cold
industries,0.0,0.001493095458,-0.001493095458,-1.0,0.025941271557,-1.025941271557,-1.027434367015,cold
actually,0.0,0.001263029366,-0.001263029366,-1.0,0.025941271557,-1.025941271557,-1.027204300923,cold
checks,0.0,0.001451350454,-0.001451350454,-1.0,0.024669562713,-1.024669562713,-1.026120913168,cold
cities,0.0,0.00114559136,-0.00114559136,-1.0,0.024669562713,-1.024669562713,-1.025815154073,cold
until,0.0,0.000990920013,-0.000990920013,-1.0,0.024669562713,-1.024669562713,-1.025660482727,cold
data,0.0,0.000934833372,-0.000934833372,-1.0,0.024669562713,-1.024669562713,-1.025604396086,cold
shift,0.0,0.000834450914,-0.000834450914,-1.0,0.024669562713,-1.024669562713,-1.025504013627,cold
grow,0.0,0.000712005335,-0.000712005335,-1.0,0.024669562713,-1.024669562713,-1.025381568048,cold
rebuild,0.0,0.000658706407,-0.000658706407,-1.0,0.024669562713,-1.024669562713,-1.02532826912,cold
citizen,0.0,0.00064556042,-0.00064556042,-1.0,0.024669562713,-1.024669562713,-1.025315123133,cold
simple,0.0,0.000567824096,-0.000567824096,-1.0,0.024669562713,-1.024669562713,-1.02523738681,cold
weapons,0.0,0.001523053515,-0.001523053515,-1.0,0.009231786912,-1.009231786912,-1.010754840426,cold
supported,0.0,0.00149007001,-0.00149007001,-1.0,-0.001598562472,-0.998401437528,-0.999891507538,cold
skills,0.0,0.001463811021,-0.001463811021,-1.0,-0.001598562472,-0.998401437528,-0.999865248549,cold
something,0.0,0.001477387985,-0.001477387985,-1.0,-0.00181266771,-0.99818733229,-0.999664720275,cold
natural,0.0,0.001046905697,-0.001046905697,-1.0,-0.001598562472,-0.998401437528,-0.999448343225,cold
investments,0.0,0.000984795746,-0.000984795746,-1.0,-0.001598562472,-0.998401437528,-0.999386233274,cold
appropriate,0.0,0.00095565056,-0.00095565056,-1.0,-0.001598562472,-0.998401437528,-0.999357088088,cold
substance,0.0,0.000766710687,-0.000766710687,-1.0,-0.001598562472,-0.998401437528,-0.999168148215,cold
running,0.0,0.000740806147,-0.000740806147,-1.0,-0.001598562472,-0.998401437528,-0.999142243675,cold
institutions,0.0,0.000731424656,-0.000731424656,-1.0,-0.001598562472,-0.998401437528,-0.999132862185,cold
budget,0.0,0.000608415634,-0.000608415634,-1.0,-0.001598562472,-0.998401437528,-0.999009853162,cold
coming,0.0,0.000588623911,-0.000588623911,-1.0,-0.001598562472,-0.998401437528,-0.99899006144,cold
trained,0.0,0.000577404977,-0.000577404977,-1.0,-0.001598562472,-0.998401437528,-0.998978842506,cold
choice,0.0,0.001284412832,-0.001284412832,-1.0,-0.00700916546,-0.99299083454,-0.994275247372,cold
vision,0.0,0.00168846662,-0.00168846662,-1.0,-0.009835830693,-0.990164169307,-0.991852635928,cold
worry,0.0,0.001017800218,-0.001017800218,-1.0,-0.012492198349,-0.987507801651,-0.98852560187,cold
happen,0.0,0.000788669296,-0.000788669296,-1.0,-0.012492198349,-0.987507801651,-0.988296470947,cold
science,0.0,0.000771913086,-0.000771913086,-1.0,-0.012492198349,-0.987507801651,-0.988279714738,cold
disparities,0.0,0.000747536884,-0.000747536884,-1.0,-0.012492198349,-0.987507801651,-0.988255338535,cold
teach,0.0,0.000740771844,-0.000740771844,-1.0,-0.012492198349,-0.987507801651,-0.988248573495,cold
bringing,0.0,0.000708621525,-0.000708621525,-1.0,-0.012492198349,-0.987507801651,-0.988216423176,cold
technologies,0.0,0.000703166952,-0.000703166952,-1.0,-0.012492198349,-0.987507801651,-0.988210968604,cold
tools,0.0,0.00068139023,-0.00068139023,-1.0,-0.012492198349,-0.987507801651,-0.988189191881,cold
farmers,0.0,0.000676081152,-0.000676081152,-1.0,-0.012492198349,-0.987507801651,-0.988183882803,cold
supply,0.0,0.000640403255,-0.000640403255,-1.0,-0.012492198349,-0.987507801651,-0.988148204907,cold
expensive,0.0,0.000636034533,-0.000636034533,-1.0,-0.012492198349,-0.987507801651,-0.988143836185,cold
little,0.0,0.000614048154,-0.000614048154,-1.0,-0.012492198349,-0.987507801651,-0.988121849806,cold
reliable,0.0,0.000602249473,-0.000602249473,-1.0,-0.012492198349,-0.987507801651,-0.988110051124,cold
overhaul,0.0,0.000597537706,-0.000597537706,-1.0,-0.012492198349,-0.987507801651,-0.988105339358,cold
damage,0.0,0.000565021385,-0.000565021385,-1.0,-0.012492198349,-0.987507801651,-0.988072823036,cold
absolutely,0.0,0.0005547724,-0.0005547724,-1.0,-0.012492198349,-0.987507801651,-0.988062574051,cold
known,0.0,0.0005512772,-0.0005512772,-1.0,-0.012492198349,-0.987507801651,-0.988059078851,cold
greatest,0.0,0.000507932038,-0.000507932038,-1.0,-0.012492198349,-0.987507801651,-0.988015733689,cold
pays,0.0,0.000490164417,-0.000490164417,-1.0,-0.012492198349,-0.987507801651,-0.987997966068,cold
woman,0.0,0.000458799233,-0.000458799233,-1.0,-0.012492198349,-0.987507801651,-0.987966600884,cold
said,0.0,0.000450384184,-0.000450384184,-1.0,-0.012492198349,-0.987507801651,-0.987958185835,cold
avoid,0.0,0.00044162179,-0.00044162179,-1.0,-0.012492198349,-0.987507801651,-0.987949423441,cold
goal,0.0,0.000431271279,-0.000431271279,-1.0,-0.012492198349,-0.987507801651,-0.98793907293,cold
400,0.0,0.000420592181,-0.000420592181,-1.0,-0.012492198349,-0.987507801651,-0.987928393832,cold
actions,0.0,0.00038275326,-0.00038275326,-1.0,-0.012492198349,-0.987507801651,-0.987890554911,cold
code,0.0,0.000373768442,-0.000373768442,-1.0,-0.012492198349,-0.987507801651,-0.987881570093,cold
smart,0.0,0.000336601974,-0.000336601974,-1.0,-0.012492198349,-0.987507801651,-0.987844403625,cold
industrial,0.0,0.00033305081,-0.00033305081,-1.0,-0.012492198349,-0.987507801651,-0.987840852461,cold
solution,0.0,0.000978116785,-0.000978116785,-1.0,-0.014043791214,-0.985956208786,-0.986934325571,cold
resident,0.000478919799,0.0,0.000478919799,-0.022376956412,-1.0,0.977623043588,0.978101963387,hot
gone,0.000350758163,0.0,0.000350758163,-0.022376956412,-1.0,0.977623043588,0.977973801751,hot
offer,0.000350758163,0.0,0.000350758163,-0.022376956412,-1.0,0.977623043588,0.977973801751,hot
field,0.00034114835,0.0,0.00034114835,-0.022376956412,-1.0,0.977623043588,0.977964191938,hot
70,0.000327681968,0.0,0.000327681968,-0.022376956412,-1.0,0.977623043588,0.977950725556,hot
vehicle,0.000319279866,0.0,0.000319279866,-0.022376956412,-1.0,0.977623043588,0.977942323454,hot
dangerous,0.0,0.001117489598,-0.001117489598,-1.0,-0.024353047509,-0.975646952491,-0.97676444209,cold
learning,0.0,0.001105896553,-0.001105896553,-1.0,-0.024353047509,-0.975646952491,-0.976752849045,cold
success,0.0,0.001099778684,-0.001099778684,-1.0,-0.024353047509,-0.975646952491,-0.976746731175,cold
kareem,0.000922873749,0.0,0.000922873749,-0.024849218025,-1.0,0.975150781975,0.976073655724,hot
street,0.0,0.003191620825,-0.003191620825,-1.0,-0.027614799944,-0.972385200056,-0.975576820881,cold
educational,0.0,0.001075161049,-0.001075161049,-1.0,-0.031122409439,-0.968877590561,-0.96995275161,cold
succeed,0.0,0.000973173732,-0.000973173732,-1.0,-0.041552891517,-0.958447108483,-0.959420282215,cold
really,0.0,0.000655044586,-0.000655044586,-1.0,-0.041552891517,-0.958447108483,-0.959102153069,cold
looking,0.0,0.000508195017,-0.000508195017,-1.0,-0.041552891517,-0.958447108483,-0.9589553035,cold
dying,0.0,0.000466571236,-0.000466571236,-1.0,-0.041552891517,-0.958447108483,-0.958913679719,cold
existential,0.0,0.000463569766,-0.000463569766,-1.0,-0.041552891517,-0.958447108483,-0.958910678249,cold
beautiful,0.0,0.000461465658,-0.000461465658,-1.0,-0.041552891517,-0.958447108483,-0.958908574141,cold
zero,0.0,0.000422102369,-0.000422102369,-1.0,-0.041552891517,-0.958447108483,-0.958869210852,cold
republicans,0.0,0.000403782451,-0.000403782451,-1.0,-0.041552891517,-0.958447108483,-0.958850890934,cold
got,0.0,0.000343016579,-0.000343016579,-1.0,-0.041552891517,-0.958447108483,-0.958790125061,cold
loopholes,0.0,0.000312376753,-0.000312376753,-1.0,-0.041552891517,-0.958447108483,-0.958759485236,cold
think,0.0,0.001647705372,-0.001647705372,-1.0,-0.044631120875,-0.955368879125,-0.957016584498,cold
legalize,0.000656277142,0.0,0.000656277142,-0.048546386117,-1.0,0.951453613883,0.952109891024,hot
inclusive,0.00053960565,0.0,0.00053960565,-0.048546386117,-1.0,0.951453613883,0.951993219532,hot
space,0.000411563631,0.0,0.000411563631,-0.048546386117,-1.0,0.951453613883,0.951865177514,hot
deaths,0.00032376339,0.0,0.00032376339,-0.048546386117,-1.0,0.951453613883,0.951777377272,hot
cars,0.0,0.00073958214,-0.00073958214,-1.0,-0.066123357494,-0.933876642506,-0.934616224645,cold
interest,0.0,0.000512754063,-0.000512754063,-1.0,-0.066123357494,-0.933876642506,-0.934389396569,cold
voices,0.000354385391,0.0,0.000354385391,-0.070672323668,-1.0,0.929327676332,0.929682061723,hot
neighborhood,0.0,0.00084906956,-0.00084906956,-1.0,-0.078619317913,-0.921380682087,-0.922229751647,cold
affordability,0.0,0.001187666445,-0.001187666445,-1.0,-0.087407263236,-0.912592736764,-0.91378040321,cold
complex,0.0,0.000311185977,-0.000311185977,-1.0,-0.087407263236,-0.912592736764,-0.912903922742,cold
marijuana,0.000874257414,0.0,0.000874257414,-0.089477325114,-1.0,0.910522674886,0.9113969323,hot
gun,0.0,0.00215707853,-0.00215707853,-1.0,-0.093446535969,-0.906553464031,-0.908710542561,cold
debt,0.0,0.00102812609,-0.00102812609,-1.0,-0.093446535969,-0.906553464031,-0.90758159012,cold
college,0.0,0.001718382883,-0.001718382883,-1.0,-0.102356405241,-0.897643594759,-0.899361977642,cold
extreme,0.0,0.000560652663,-0.000560652663,-1.0,-0.11073986263,-0.88926013737,-0.889820790032,cold
de,0.0,0.00044852213,-0.00044852213,-1.0,-0.11073986263,-0.88926013737,-0.8897086595,cold
question,0.0,0.000286290721,-0.000286290721,-1.0,-0.11073986263,-0.88926013737,-0.889546428091,cold
remove,0.0,0.000274605386,-0.000274605386,-1.0,-0.11073986263,-0.88926013737,-0.889534742755,cold
skilled,0.0,0.000274605386,-0.000274605386,-1.0,-0.11073986263,-0.88926013737,-0.889534742755,cold
requires,0.0,0.000249178961,-0.000249178961,-1.0,-0.11073986263,-0.88926013737,-0.889509316331,cold
utility,0.0,0.000224261065,-0.000224261065,-1.0,-0.11073986263,-0.88926013737,-0.889484398435,cold
bodies,0.0,0.000220584654,-0.000220584654,-1.0,-0.11073986263,-0.88926013737,-0.889480722024,cold
avenue,0.0,0.00019787741,-0.00019787741,-1.0,-0.11073986263,-0.88926013737,-0.88945801478,cold
stations,0.0,0.00019222377,-0.00019222377,-1.0,-0.11073986263,-0.88926013737,-0.88945236114,cold
attorney,0.0,0.000189516393,-0.000189516393,-1.0,-0.11073986263,-0.88926013737,-0.889449653763,cold
compared,0.0,0.000177048209,-0.000177048209,-1.0,-0.11073986263,-0.88926013737,-0.889437185579,cold
epidemic,0.0,0.000491437757,-0.000491437757,-1.0,-0.122974677157,-0.877025322843,-0.877516760601,cold
transparency,0.0,0.000624753507,-0.000624753507,-1.0,-0.136909292336,-0.863090707664,-0.863715461171,cold
assault,0.0,0.000374852104,-0.000374852104,-1.0,-0.136909292336,-0.863090707664,-0.863465559768,cold
learn,0.0,0.000252304301,-0.000252304301,-1.0,-0.136909292336,-0.863090707664,-0.863343011965,cold
successful,0.0,0.000247543842,-0.000247543842,-1.0,-0.136909292336,-0.863090707664,-0.863338251507,cold
add,0.0,0.000218663727,-0.000218663727,-1.0,-0.136909292336,-0.863090707664,-0.863309371392,cold
roads,0.0,0.000159997849,-0.000159997849,-1.0,-0.136909292336,-0.863090707664,-0.863250705513,cold
kids,0.0,0.000554552242,-0.000554552242,-1.0,-0.142469146191,-0.857530853809,-0.858085406051,cold
office,0.0,0.000401280639,-0.000401280639,-1.0,-0.142469146191,-0.857530853809,-0.857932134448,cold
connect,0.0,0.000233252829,-0.000233252829,-1.0,-0.159035229887,-0.840964770113,-0.841198022942,cold
wage,0.022220390356,0.000366597742,0.021853792614,0.395341843184,-0.416214492194,0.811556335378,0.833410127991,hot
levels,0.0,0.00018488673,-0.00018488673,-1.0,-0.178201588787,-0.821798411213,-0.821983297943,cold
events,0.0,0.000159143008,-0.000159143008,-1.0,-0.178201588787,-0.821798411213,-0.821957554222,cold
payer,0.0,0.00025189294,-0.00025189294,-1.0,-0.195107515471,-0.804892484529,-0.805144377469,cold
voters,0.0,0.000216539545,-0.000216539545,-1.0,-0.195107515471,-0.804892484529,-0.805109024074,cold
ballot,0.0,0.000147989105,-0.000147989105,-1.0,-0.210230382216,-0.789769617784,-0.789917606888,cold
streets,0.0,0.000612944335,-0.000612944335,-1.0,-0.216663477414,-0.783336522586,-0.783949466921,cold
nypd,0.0,0.000385339978,-0.000385339978,-1.0,-0.223910679239,-0.776089320761,-0.776474660739,cold
union,0.01689476144,0.000383400511,0.016511360929,0.353791830271,-0.335763867101,0.689555697373,0.706067058302,hot
workers,0.031533261787,0.00222988981,0.029303371978,0.399380888086,-0.266036074487,0.665416962572,0.69472033455,hot
rent,0.016158199742,0.000379581567,0.015778618175,0.371896554554,-0.303311715684,0.675208270239,0.690986888413,hot
bike,0.0,0.00016009452,-0.00016009452,-1.0,-0.309720901803,-0.690279098197,-0.690439192717,cold
minimum,0.012040586195,0.000278277727,0.011762308468,0.347376883079,-0.329781559417,0.677158442495,0.688920750963,hot
labor,0.017714493069,0.000409826171,0.017304666897,0.373684653907,-0.285325059278,0.659009713185,0.676314380082,hot
yorkers,0.009574497407,0.000145411526,0.009429085881,0.316120273632,-0.347379219869,0.663499493501,0.672928579382,hot
country,0.000366133987,0.012778650886,-0.012412516899,-0.405216168011,0.249443108904,-0.654659276915,-0.667071793814,cold
americans,0.000177862391,0.012928542278,-0.012750679887,-0.401172675856,0.252323335115,-0.653496010971,-0.666246690858,cold
andrew,0.000650800511,0.015379729286,-0.014728928775,-0.376634337331,0.274779025112,-0.651413362443,-0.666142291218,cold
employers,0.009135518551,0.000619007398,0.008516511152,0.343294107087,-0.302358545505,0.645652652592,0.654169163744,hot
housing,0.028750085526,0.002759926805,0.025990158721,0.352073858477,-0.25735946026,0.609433318737,0.635423477458,hot
american,0.000239168169,0.010388932488,-0.010149764319,-0.405216168011,0.199415086937,-0.604631254947,-0.614781019267,cold
discrimination,0.008692302782,0.000204855057,0.008487447725,0.269257069094,-0.286393831893,0.555650900988,0.564138348713,hot
renewable,0.009090301465,0.000208708295,0.00888159317,0.221146361263,-0.329781559417,0.55092792068,0.55980951385,hot
york,0.017662628388,0.002124215942,0.015538412446,0.324682108732,-0.203317855376,0.527999964108,0.543538376554,hot
wages,0.009038158434,0.000372550749,0.008665607685,0.305572842574,-0.225281388293,0.530854230867,0.539519838553,hot
state,0.014582876023,0.002329586583,0.01225328944,0.217706446694,-0.282701387418,0.500407834112,0.512661123552,hot
policy,0.000241058891,0.006533828312,-0.006292769421,-0.313486158873,0.15768845268,-0.471174611553,-0.477467380974,cold
hours,0.006586318958,0.000186693948,0.006399625011,0.251741871573,-0.210230382216,0.46197225379,0.468371878801,hot
incarceration,0.005311794779,0.000532700058,0.004779094721,0.184113552516,-0.277692108373,0.461805660889,0.46658475561,hot
security,0.000205415096,0.009670682771,-0.009465267675,-0.279556218719,0.174914460956,-0.454470679676,-0.463935947351,cold
lgbtq,0.006372858855,0.000568835206,0.005804023649,0.232241169651,-0.223910679239,0.45615184889,0.461955872539,hot
amazon,0.005326899985,0.000373298104,0.004953601881,0.232241169651,-0.223910679239,0.45615184889,0.461105450772,hot
protections,0.006510716521,0.000470121916,0.006040594605,0.246590089745,-0.207552853548,0.454142943293,0.460183537898,hot
buildings,0.003737671595,0.00030629588,0.003431375715,0.232241169651,-0.223910679239,0.45615184889,0.459583224605,hot
care,0.001605450178,0.011830012767,-0.010224562589,-0.259934308983,0.187686342826,-0.447620651809,-0.457845214398,cold
passing,0.007337863605,0.000469044839,0.006868818767,0.233837380587,-0.216663477414,0.450500858002,0.457369676768,hot
sentencing,0.004302993455,0.000546621637,0.003756371818,0.262894247679,-0.178201588787,0.441095836466,0.444852208284,hot
laws,0.00912652226,0.001554025624,0.007572496636,0.262703845889,-0.173265342015,0.435969187904,0.44354168454,hot
fees,0.004247946824,0.000457139039,0.003790807785,0.239436430749,-0.195107515471,0.43454394622,0.438334754005,hot
units,0.003880198521,0.000181511089,0.003698687432,0.239436430749,-0.195107515471,0.43454394622,0.438242633653,hot
conditions,0.006255482261,0.000931112772,0.005324369489,0.24216615655,-0.188808149615,0.430974306165,0.436298675654,hot
new,0.026420799932,0.00663754333,0.019783256602,0.279014912059,-0.137002506199,0.416017418258,0.43580067486,hot
bill,0.00538358337,0.000363084508,0.005020498862,0.222850581277,-0.207552853548,0.430403434825,0.435423933687,hot
immigration,0.000765973125,0.008141834365,-0.00737586124,-0.24752742529,0.179578194122,-0.427105619412,-0.434481480651,cold
economic,0.000346154771,0.006212255655,-0.005866100884,-0.264433351974,0.163347476362,-0.427780828336,-0.433646929221,cold
raise,0.004708541945,0.000346717331,0.004361824614,0.218452698464,-0.210230382216,0.42868308068,0.433044905294,hot
war,0.000519529855,0.007904377988,-0.007384848133,-0.22902049709,0.194845486648,-0.423865983738,-0.431250831871,cold
fossil,0.00634744266,0.000445535567,0.005901907093,0.198507423984,-0.225281388293,0.423788812277,0.42969071937,hot
fight,0.016421757777,0.004062335509,0.012359422268,0.301956987547,-0.111556463408,0.413513450955,0.425872873223,hot
worker,0.005813185154,0.000150912235,0.005662272919,0.182141308816,-0.236399811922,0.418541120738,0.424203393656,hot
millions,0.000381776269,0.003939961912,-0.003558185643,-0.221357995584,0.195554537591,-0.416912533175,-0.420470718818,cold
15,0.00837160498,0.00066083358,0.0077107714,0.197863325165,-0.207552853548,0.405416178713,0.413126950114,hot
senator,0.004491906622,0.000565764199,0.003926142423,0.21086067856,-0.197889742043,0.408750420604,0.412676563026,hot
paid,0.005095088002,0.000292841599,0.004802246403,0.244427514697,-0.152035370325,0.396462885022,0.401265131425,hot
medicare,0.00035115688,0.005311609725,-0.004960452845,-0.228361066389,0.167729731521,-0.39609079791,-0.401051250755,cold
2019,0.003430745049,0.000514281419,0.00291646363,0.2025181116,-0.195107515471,0.397625627071,0.400542090701,hot
100,0.006351974942,0.000739286802,0.00561268814,0.221774352566,-0.171753376835,0.393527729401,0.399140417541,hot
energy,0.011532677192,0.001034800924,0.010497876268,0.140372047193,-0.24388275427,0.384254801463,0.394752677731,hot
employees,0.005584943287,0.000719312221,0.004865631066,0.212109066092,-0.176605836302,0.388714902394,0.39358053346,hot
food,0.00023633769,0.004691483596,-0.004455145905,-0.221357995584,0.163386121337,-0.384744116921,-0.389199262827,cold
insurance,0.000969773973,0.006981064426,-0.006011290453,-0.194556150023,0.183959478497,-0.37851562852,-0.384526918973,cold
incarcerated,0.00559786178,0.000446526887,0.005151334893,0.131463034467,-0.247888700283,0.379351734751,0.384503069644,hot
nation,0.00094656688,0.005219617068,-0.004273050189,-0.210246761719,0.16993786833,-0.380184630049,-0.384457680238,cold
ending,0.004766993677,0.000377944627,0.00438904905,0.159419759478,-0.216663477414,0.376083236892,0.380472285942,hot
independent,0.004528473755,0.000161973131,0.004366500624,0.2372766964,-0.136909292336,0.374185988736,0.37855248936,hot
repeal,0.00418087272,0.000659238386,0.003521634334,0.251741871573,-0.122974677157,0.37471654873,0.378238183064,hot
leave,0.007967856941,0.000377383954,0.007590472987,0.232241169651,-0.138166407305,0.370407576956,0.377998049943,hot
interests,0.000445535567,0.004640691321,-0.004195155754,-0.213995639287,0.15879985197,-0.372795491257,-0.376990647011,cold
contractors,0.004251213158,0.000191476203,0.004059736956,0.208503977985,-0.159035229887,0.367539207871,0.371598944827,hot
require,0.004939622374,0.000888705385,0.004050916989,0.214438423606,-0.152035370325,0.366473793931,0.37052471092,hot
etc,0.003868938566,0.000153320703,0.003715617863,0.183579915607,-0.178201588787,0.361781504394,0.365497122257,hot
crime,0.003987754886,0.000273310819,0.003714444068,0.183579915607,-0.178201588787,0.361781504394,0.365495948461,hot
domestic,0.00326098949,0.000165424969,0.003095564521,0.183579915607,-0.178201588787,0.361781504394,0.364877068914,hot
bad,0.003035784246,0.000179604252,0.002856179993,0.183579915607,-0.178201588787,0.361781504394,0.364637684387,hot
progressive,0.00297318198,0.000314307441,0.002658874539,0.183579915607,-0.178201588787,0.361781504394,0.364440378933,hot
rights,0.011796752326,0.002833175575,0.008963576751,0.225120668147,-0.129748275481,0.354868943628,0.363832520379,hot
prohibit,0.002290413481,0.000598680841,0.00169173264,0.183579915607,-0.178201588787,0.361781504394,0.363473237034,hot
right,0.018729541969,0.004478283623,0.014251258346,0.242928611727,-0.103129434899,0.346058046626,0.360309304972,hot
clean,0.005814576119,0.000789524971,0.005025051148,0.129859442935,-0.22520235306,0.355061795995,0.360086847143,hot
thousands,0.003242597593,0.000365027767,0.002877569826,0.168782693137,-0.187602784246,0.356385477383,0.359263047209,hot
big,0.001396878401,0.005554867288,-0.004157988887,-0.233387688749,0.118960506416,-0.352348195165,-0.356506184052,cold
pass,0.007011786185,0.001875735118,0.005136051067,0.22179454411,-0.128721495016,0.350516039126,0.355652090193,hot
deal,0.005267765379,0.000781627925,0.004486137454,0.210330220003,-0.138248740724,0.348578960727,0.353065098181,hot
universal,0.002415917219,0.007416614957,-0.005000697738,-0.169219181629,0.178529707554,-0.347748889183,-0.352749586922,cold
both,0.000914097177,0.004269446141,-0.003355348964,-0.199959803922,0.149345636617,-0.349305440539,-0.352660789503,cold
waste,0.001087646609,0.003703782545,-0.002616135936,-0.170162843254,0.173513373724,-0.343676216978,-0.346292352914,cold
gender,0.005259666823,0.00042366037,0.004836006453,0.218452698464,-0.122974677157,0.341427375621,0.346263382073,hot
priority,0.00045013174,0.003384572631,-0.002934440891,-0.206235128839,0.13553944656,-0.341774575399,-0.34470901629,cold
week,0.003122434886,0.000359447224,0.002762987662,0.199470603657,-0.138166407305,0.337637010963,0.340399998624,hot
three,0.00386946423,0.000949368113,0.002920096117,0.212109066092,-0.119714661154,0.331823727246,0.334743823363,hot
race,0.000941109945,0.003175220568,-0.002234110623,-0.189329202155,0.143179240773,-0.332508442928,-0.334742553551,cold
agency,0.001884758981,0.000177048209,0.001707710772,0.220474285125,-0.11073986263,0.331214147755,0.332921858527,hot
nycha,0.003607224076,0.000267751503,0.003339472573,0.187804110029,-0.136909292336,0.324713402365,0.328052874938,hot
2030,0.003130620301,0.000201843441,0.00292877686,0.187804110029,-0.136909292336,0.324713402365,0.327642179225,hot
creation,0.002322666623,0.000273329659,0.002049336964,0.187804110029,-0.136909292336,0.324713402365,0.326762739329,hot
world,0.001376670585,0.007483081406,-0.006106410821,-0.181038180955,0.139542581478,-0.320580762433,-0.326687173253,cold
requiring,0.002117952176,0.000385877166,0.00173207501,0.187804110029,-0.136909292336,0.324713402365,0.326445477375,hot
hire,0.001883930688,0.000166073717,0.001717856971,0.187804110029,-0.136909292336,0.324713402365,0.326431259336,hot
transition,0.003749399746,0.000625034735,0.003124365012,0.124846186882,-0.197889742043,0.322735928926,0.325860293937,hot
enforcement,0.00248652593,0.000221353792,0.002265172138,0.003444473447,-0.316723972608,0.320168446055,0.322433618192,hot
plan,0.000572831443,0.002827972097,-0.002255140654,-0.213995639287,0.10414026695,-0.318135906237,-0.320391046891,cold
things,0.000281607767,0.003692439111,-0.003410831344,-0.24752742529,0.069068081594,-0.316595506884,-0.320006338228,cold
due,0.001761715406,0.000279384392,0.001482331013,0.136254398386,-0.178201588787,0.314455987173,0.315938318187,hot
population,0.005510391379,0.000767905662,0.004742485717,0.232241169651,-0.078619317913,0.310860487564,0.315602973281,hot
construction,0.003553775744,0.000740127413,0.002813648331,0.225277205182,-0.087407263236,0.312684468418,0.315498116749,hot
cases,0.001338531299,0.000449010631,0.000889520669,0.136254398386,-0.178201588787,0.314455987173,0.315345507842,hot
sector,0.00318754567,0.000551520605,0.002636025065,0.225277205182,-0.087407263236,0.312684468418,0.315320493483,hot
8,0.004257300008,0.000352650116,0.003904649893,0.115148872162,-0.195107515471,0.310256387633,0.314161037526,hot
stable,0.00202899152,0.000154284426,0.001874707095,0.115148872162,-0.195107515471,0.310256387633,0.312131094728,hot
legislature,0.001560512885,0.000178880493,0.001381632391,0.115148872162,-0.195107515471,0.310256387633,0.311638020024,hot
green,0.008160806855,0.001971826386,0.006188980469,0.163491552097,-0.141904002067,0.305395554165,0.311584534634,hot
protection,0.004492387841,0.00060766056,0.003884727281,0.198061484788,-0.107086254378,0.305147739166,0.309032466446,hot
problems,0.000286552122,0.003277837587,-0.002991285465,-0.235038292607,0.070836568174,-0.305874860781,-0.308866146245,cold
forced,0.002198827611,0.000830990995,0.001367836616,0.182159408647,-0.122974677157,0.305134085804,0.30650192242,hot
she,0.000392761275,0.002377189924,-0.001984428648,-0.170162843254,0.130607460172,-0.300770303426,-0.302754732074,cold
criminal,0.005650986307,0.001197991453,0.004452994854,0.142587169228,-0.155327358949,0.297914528177,0.302367523031,hot
mass,0.003904230951,0.00106305686,0.002841174091,0.155577949784,-0.142469146191,0.298047095975,0.300888270066,hot
representative,0.002424380078,0.000374506422,0.002049873657,0.04925631856,-0.247888700283,0.297145018843,0.2991948925,hot
capitalism,0.000276361016,0.004612238501,-0.004335877485,-0.135547773021,0.159207959701,-0.294755732722,-0.299091610207,cold
oregon,0.00063481433,0.003862943543,-0.003228129213,-0.180065699133,0.115507485054,-0.295573184187,-0.2988013134,cold
gowanus,0.000961255707,0.003070917302,-0.002109661596,-0.135547773021,0.159207959701,-0.294755732722,-0.296865394318,cold
accountability,0.00332945398,0.000665333308,0.002664120672,0.117143228019,-0.176605836302,0.293749064321,0.296413184994,hot
wealth,0.000255610108,0.00335967049,-0.003104060382,-0.189329202155,0.10138240166,-0.290711603814,-0.293815664196,cold
combat,0.00313159955,0.000748596627,0.002383002923,0.103811807158,-0.187602784246,0.291414591404,0.293797594327,hot
opportunities,0.000595902584,0.003357584973,-0.002761682389,-0.228361066389,0.062092232203,-0.290453298592,-0.293214980981,cold
instead,0.000786591411,0.002887477412,-0.002100886001,-0.228361066389,0.062092232203,-0.290453298592,-0.292554184593,cold
want,0.000706699443,0.004206146959,-0.003499447516,-0.188962855978,0.097160532082,-0.28612338806,-0.289622835576,cold
today,0.000637992552,0.004100568353,-0.0034625758,-0.188962855978,0.097160532082,-0.28612338806,-0.289585963861,cold
may,0.000524972854,0.003430486701,-0.002905513847,-0.198030925675,0.088113925348,-0.286144851023,-0.28905036487,cold
power,0.006599767534,0.00178140594,0.004818361595,0.163491552097,-0.120714357087,0.284205909184,0.289024270779,hot
committed,0.00125713189,0.00283108067,-0.00157394878,-0.235038292607,0.051713073833,-0.28675136644,-0.28832531522,cold
cause,0.00689127706,0.001284093584,0.005607183476,0.210330220003,-0.070732596479,0.281062816482,0.286669999958,hot
