page	x	y	w	h	text
1	0.7161654117944377	0.1686046513553353	0.013157898058994255	0.03197674433390307	12,900
1	0.6936090216569193	0.17005813952448168	0.011278197062101314	0.017441860834757517	232
1	0.6654135322477106	0.16860465131726765	0.015037596997597213	0.03197674433390307	32,699
1	0.5996240589266528	0.1700581393465106	0.011278197748197938	0.024709303114149317	1,811
1	0.5714285696735104	0.1686046508075274	0.013157898058994144	0.02616279178195524	5,552
1	0.5488721797587428	0.17005813952794901	0.00939849743740162	0.01162790722317164	13
1	0.49436090118667475	0.16860465098515887	0.013157896686800896	0.013081395890977676	69
1	0.47180451005447244	0.1700581393465106	0.011278197748197938	0.024709303114149317	7,447
1	0.40037593809456307	0.1686046510423188	0.0131578980589942	0.03488372166951503	22.77%
1	0.879699246388736	0.1220930242521695	0.013157898058994255	0.03633720821804465	Yavapal
1	0.8214285695375487	0.12209302363497476	0.011278199120391186	0.030523255666097038	89,231
1	0.7932330811064645	0.11918604656842857	0.015037596997597213	0.033430233001709	30,342
1	0.7669172916462067	0.11918604707852831	0.015037596997597213	0.027616278330484967	1,376
1	0.744360901050713	0.12063953526981641	0.011278197748197938	0.018895348442925286	127
1	0.7161654119335322	0.11918604656842857	0.015037596997597213	0.033430233001709	50,288
1	0.6898496224732744	0.11918604707852831	0.015037596997597213	0.027616278330484967	1,607
1	0.6654135322477106	0.12063953568541286	0.015037596997597213	0.03633720821804476	172,971
1	0.5996240582405564	0.12209302371128283	0.011278199120391186	0.030523255666097038	48,461
1	0.5733082688138647	0.12063953520950199	0.011278199120391186	0.03197674433390296	18,811
1	0.5488721792274048	0.12063953531705462	0.011278197748197938	0.018895348442925397	236
1	0.5187969915804237	0.11918604672634092	0.015037595625403966	0.014534883499145557	19
1	0.49624059995578507	0.12063953566284658	0.011278198434294562	0.026162789662679042	1,032
1	0.4718045093683758	0.12063953520950199	0.011278199120391186	0.03197674433390296	68,559
1	0.33834586396926913	0.12063953474346467	0.00939849743740162	0.013081395890977565	57
1	0.8815789458204468	0.07412790775586975	0.011278198434294562	0.026162789662679042	Yuma
1	0.8815789454586014	0.024709302521674692	0.011278199120391186	0.03343023300170889	TOTAL
1	0.8214285667743654	0.024709305789129332	0.011278205295260912	0.07994185553656685	35,318 1,523,000
1	0.7932330783808751	0.023255814964583732	0.015037602486370316	0.0813953484429254	28,904 1,210,510
1	0.7669172923376739	0.07122093048533207	0.015037595625403966	0.02034883711073132	591
1	0.7669172916515773	0.023255814066006075	0.015037596997597213	0.03343023300170889	30,415
1	0.7443609010319162	0.024709303170114105	0.011278197748197938	0.02616278966267893	5,312
1	0.7180451082825074	0.024709306122220442	0.01315790423386387	0.07994185553656685	44,000 1,490,185
1	0.6936090216757164	0.07412790700994698	0.011278197062101314	0.017441860834757406	944
1	0.693609020615243	0.02470930278459882	0.011278199120391186	0.03197674433390296	46,246
1	0.665413528822598	0.023255816683895314	0.015037605230756701	0.08575581020779077	109,840 4,306,554
1	0.5996240582405564	0.07267441893043214	0.011278199120391186	0.03197674433390307	12,367
1	0.5996240582405562	0.024709303170531882	0.011278199120391186	0.03633720821804476	631,135
1	0.5714285696891745	0.07122093083233494	0.013157898058994255	0.027616278330485078	9,227
1	0.5451127810406814	0.07267441844259259	0.015037595625403966	0.013081395890977676	57
1	0.5225563904398173	0.07267441849709844	0.011278196376004579	0.013081395890977565	16
1	0.573308268785669	0.024709303231093882	0.011278199120391186	0.03633720821804476	528,363
1	0.5469924801340431	0.024709303279125572	0.013157896686801007	0.026162789662679042	1,382
1	0.5225563900779719	0.024709302315179316	0.011278197062101314	0.017441860834757517	875
1	0.49624060028003647	0.072674419037985	0.011278197748197938	0.018895348442925397	410
1	0.496240599625268	0.02470930278459882	0.011278199120391186	0.03197674433390296	19,576
1	0.46992480755412386	0.024709305789129332	0.01315790423386387	0.07994185553656685	22,077 1,181,331
1	0.4003759382305247	0.023255814859000856	0.015037596997597213	0.03633720821804476	27.43%
1	0.33646616434456944	0.024709303279125572	0.013157896686800952	0.026162789662679042	1,786
1	0.27067669011022394	0.023255814066006075	0.015037596997597213	0.03343023300170889	31,347
1	0.24812029902031493	0.024709302651362397	0.013157898058994227	0.03197674433390296	43,709
1	0.22556390789594477	0.02470930278459882	0.011278199120391186	0.03197674433390296	12,718
1	0.1992481187192465	0.023255814066006075	0.015037596997597241	0.03343023300170889	25,267
1	0.17857142750246416	0.02470930310470698	0.013157896686800952	0.026162789662679042	6,248
1	0.15601503568416533	0.024709302651362397	0.011278199120391186	0.03197674433390296	29,002
1	0.12969924638873598	0.023255814149581555	0.0131578980589942	0.03343023300170889	13,006
1	0.1090225551359261	0.02470930283764572	0.011278197748197924	0.018895348442925397	289
2	0.8559781227601867	0.7630243222715536	0.016268330169238676	0.21523469712999133	U.S. Representative in Congress - District No. 2
2	0.8318954802540672	0.9009571959174055	0.01606142057789317	0.07746859232584635	(REP) Eli Crane *
2	0.809315222157358	0.8806470279766709	0.01601131288267721	0.09773451063368055	(DEM) Jonathan Nez*
2	0.7846597826124624	0.877616281820926	0.018204734994353156	0.10085223727756076	(LBT) Curtis Goodwin *
2	0.7631578881791047	0.860465120314954	0.01315790766434699	0.11773255242241754	(LBT) Alex Flores (Vvrite-In)
2	0.8778195469623609	0.7500000000568006	0.011278199120391186	0.03343023300170889	Арасne
2	0.8364661642211392	0.7514534893256373	0.011278197748197938	0.026162789662679042	4,044
2	0.8139097725074737	0.7514534887512538	0.011278199120391186	0.030523255666096927	11,497
2	0.7875939838934415	0.7500000002562413	0.013157896686801007	0.014534883499145446	24
2	0.7330826948751654	0.7630814015863463	0.015037617580496154	0.21511627197265615	U.S. Representative in Congress - District No. 3
2	0.710526307821949	0.8313953544452141	0.01315791109483011	0.14680231730143234	(REP) Nicholas N Glenn (Wnite-in)
2	0.6850787188252938	0.8674871264950285	0.01865007825892606	0.11098749796549479	(DEM) Yassamin Ansari *
2	0.6610907153476364	0.837044992621778	0.01761495878370556	0.14129147847493495	(GRN) David Redkey (Write-In)*
2	0.6390977398614548	0.8968023288450886	0.013157903547767247	0.07994185553656685	(NOL) Alan Aversa
