page	x	y	w	h	text
1	0.12063953416839578	0.6503759389686297	0.011627908282809782	0.013157896686800896	57
1	0.1235465112923043	0.8815789465209576	0.010174419615003802	0.009398498123498356	--
1	0.07412790669623165	0.10714285437306537	0.026162791781955297	0.011278201178681058	Yuma
1	0.024709302660967193	0.10714285333138918	0.033430233001708984	0.01127820323697104	TOTAL
1	0.024709305789129353	0.1672932244998906	0.07994185553656685	0.011278212842323776	35,318 1,523,000
1	0.024709305789129353	0.19172931417062034	0.07994185553656685	0.013157913153120093	28,904 1,210,510
1	0.072674419037985	0.21804511106010516	0.01889534844292534	0.011278199120391186	591
1	0.02468015094628507	0.21790527359275857	0.03203504774305556	0.011557874062078421	30,415
1	0.07122092942916121	0.2406015020651111	0.01453488561842177	0.015037596997597213	83
1	0.02470930211047583	0.24436089950464424	0.026162791781955293	0.011278201178681169	5,312
1	0.024709303603320052	0.26879698405314556	0.07848837110731337	0.013157911780926845	44,000 1,490,185
1	0.072674419037985	0.29511278023303733	0.01889534844292534	0.011278199120391186	944
1	0.024709302784598874	0.2951127788295159	0.031976744333903	0.011278201864777682	46,246
1	0.024709301383987154	0.3195488628783273	0.08430232577853733	0.013157913153120093	109,840 4,306,554
1	0.07266267614740567	0.3890418015328516	0.032000228034125444	0.011390080897928145	12,367
1	0.024709303321936934	0.3890977405807625	0.0363372082180447	0.01127820323697104	631,135
1	0.07265882717032171	0.41535274922277654	0.02619397269354927	0.011399764465771178	9,227
1	0.024692425315193906	0.41532187953067057	0.03637096405029297	0.011461504243260645	528,363
1	0.07412790646906021	0.43984962302439723	0.011627908282809782	0.011278197748197938	57
1	0.024709303279125582	0.4417293208689961	0.026162789662679032	0.011278200492584434	1,302
1	0.07267441796727932	0.4661654124980815	0.013081396950615776	0.011278197748197938	16
1	0.024709301436523123	0.466165411642812	0.017441861894395613	0.011278199120391186	875
1	0.07122093053620408	0.49060150148271453	0.020348837110731335	0.013157899431187503	410
1	0.02470930201796894	0.49248119972550586	0.030523255666097003	0.011278201864777682	19,576
1	0.02470930612222041	0.5169172846189384	0.07994185553656684	0.011278212842323776	22,077 1,181,331
1	0.07267441867105645	0.5864661616333942	0.03488372166951498	0.01127820323697104	20.10%
1	0.024709302391986692	0.5864661616333942	0.03488372166951498	0.01127820323697104	27.43%
1	0.07267441787894395	0.6503759387903747	0.011627908282809796	0.011278197748197938	47
1	0.024709301622431172	0.652255636501828	0.024709303114149303	0.011278200492584545	1,780
1	0.024709302330468936	0.7161654100309538	0.030523255666097007	0.011278202550874417	31,347
1	0.02470930265136245	0.7387218010741868	0.03197674433390299	0.011278202550874306	43,709
1	0.02468589355245316	0.7630510075455244	0.030570072597927517	0.01149196967804178	12,718
1	0.024645907048732367	0.7854202584582994	0.030650045606825084	0.011866249798013095	25,267
1	0.02470930211047583	0.810150373188855	0.026162791781955293	0.011278201178681058	6,248
1	0.07558139501323452	0.8345864653179501	0.010174419615003802	0.009398498123498245	--
1	0.024663338170533716	0.8324950575654328	0.030615183512369793	0.011701614050556475	29,002
1	0.07558139501323452	0.859022555543514	0.010174419615003802	0.009398498123498245	-
1	0.02468289265643362	0.8570221296729559	0.0305760743882921	0.011519650246599511	13,006
1	0.07558139501323452	0.8815789465209576	0.010174419615003802	0.009398498123498356	--
1	0.02470930139291848	0.8796992462104811	0.017441861894395616	0.011278199120391186	289
2	0.7630813963901255	0.1278195245367043	0.21511627197265626	0.015037642279974839	U.S. Representative in Congress - District No. 2
2	0.9011627921737474	0.1522556305424907	0.07703487820095489	0.015037610719529915	(REP) Eli Crane *
2	0.8808139577970755	0.17481201908883104	0.09883720397949225	0.015037616208302906	(DEM) Jonathan Nez*
2	0.8776143051029941	0.19713182386788985	0.10085701836480032	0.018165454590063246	(LBT) Curtis Goodwin *
2	0.7500000001125177	0.11090225184016111	0.033430233001709	0.01127820323697104	Аpaсne
2	0.7514408117058325	0.15220625625824513	0.0261881446838379	0.011376961358159576	4,044
2	0.7514534884702461	0.1748120265751204	0.030523255666097038	0.013157902175573999	11,497
2	0.7514534877190602	0.19736842024212575	0.011627908282809796	0.013157896686800896	24
2	0.8604651160764014	0.22368419729558198	0.11773256089952255	0.013157921386279692	(LBT) Alex Flores (Vvrite-In)
2	0.7630814015863462	0.2518796751945991	0.21511627197265626	0.015037642279974839	U.S. Representative in Congress - District No. 3
2	0.8313953545033534	0.27631577312386746	0.14680231730143223	0.01503762718584889	(REP) Nicholas N Glenn (Wnte-in)
2	0.8674536684792361	0.29677312100149966	0.11103797064887144	0.018572863571935327	(DEM) Yassamin Ansari *
2	0.8372093015539014	0.3214285546777521	0.14098837110731344	0.015037626499752377	(GRN) David Redkey (Write-In)*
2	0.8895348843351301	0.34586465172668834	0.08866278754340273	0.01503761346391641	(NOL) Alan Aversa *
2	0.7630814015863462	0.37406012568331437	0.21511627197265626	0.015037642966071463	U.S. Representative in Congress - District No. 4
2	0.8866279072588938	0.3984962299879603	0.09156976487901469	0.015037614836109658	(REP) Zuhdi Jasser*
2	0.8953488385493757	0.42293232152494364	0.08284883287217881	0.013157913153120093	(DEM) Kai Newkirk
2	0.8820912355051086	0.4453238676625887	0.09625760396321614	0.015333755410832373	(DEM) Greg Stanton *
2	0.8864035966965703	0.46779922909675276	0.09196506924099401	0.01626953426882516	(NOL) Tisha Benoit *
2	0.8909883731522276	0.49248119339335505	0.08720930311414932	0.0150376134639163	(NOL) John Fillmore
2	0.763081399062601	0.5206766676945991	0.21366278754340273	0.015037642279974839	U.S. Representative in Congress - District No. 5
2	0.8851744189755304	0.5469924708419734	0.09302325778537324	0.0131579158975067	(REP) Daniel Keenan
2	0.8924418628466859	0.5676691636295674	0.08575581020779088	0.01691731240251937	(REP) Mark Lamb *
2	0.8895348862246649	0.5902255545365223	0.08866278754340273	0.01691731240251948	(DEM) Brian Hualde
2	0.8924418631955233	0.6165413435832081	0.08575581020779077	0.013157913839216606	(DEM) Chris James
2	0.8805222181270316	0.6353427642586584	0.09801034715440538	0.019049349448663766	(DEM) Elizabeth Lee*
2	0.763081399062601	0.6672932090479825	0.21366278754340273	0.015037642279974839	U.S. Representative in Congress - District No. 6
2	0.8718278500752161	0.6893819469509646	0.10664066738552525	0.017617913801893037	(REP) Juan Ciscomani *
