Precinct_name,Reporting_flag,Pct_Id,Pct_seq_nbr,Reg_voters,Aggregation_ID,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,Candidate_State_ID,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,Election Day_ballots,Election Day_votes,Election Day_under_votes,Election Day_over_votes,Absentee_ballots,Absentee_votes,Absentee_under_votes,Absentee_over_votes,Early Voting_ballots,Early Voting_votes,Early Voting_under_votes,Early Voting_over_votes,Question_ballots,Question_votes,Question_under_votes,Question_over_votes,Remote_ballots,Remote_votes,Remote_under_votes,Remote_over_votes,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",18,"Bishop/Schuerch",C,33,"REP/NON",11,2,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",19,"Bronson/Church",C,34,"REP",11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",20,"Crum/Craig",C,35,"REP",11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",23,"DeVries/Hightower",C,36,"REP",11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",22,"DeWitt/Steere",C,37,"NON",11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",196,"Gilbert/Hickel",C,38,"REP",11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",25,"Heilala/Sumner",C,39,"REP",11,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",26,"Hughes/Gettys",C,40,"REP",11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",27,"Kreiss-Tomkins/Johnson",C,41,"DEM/NON",11,2,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",5,"Kroll/Nicholson",C,42,"REP/UND",11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",125,"McGuire/Rasmussen",C,43,"REP",11,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",28,"Parkin IV/Greer",C,44,"REP/DEM",11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",126,"Payne/Silvers",C,45,"UND",11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",29,"Taylor/English",C,46,"REP",11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",127,"Walker/Hoffbeck",C,47,"NON",11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",5,7,"Governor / Lieutenant Governor","",1,"",31,"Wilson/Shower",C,48,"REP",11,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",63,63,"House District 36","",1,"",134,"Jones, Crystal",C,163,"NON",11,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",63,63,"House District 36","",1,"",16,"Schwanke, Rebecca A.",C,164,"REP",11,9,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",68,68,"BM#1 23RCF2","",1,"",1,"YES",C,181,"",11,3,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-166 Tetlin",0,"36-166",293,68,"",68,68,"BM#1 23RCF2","",1,"",2,"NO",C,182,"",11,8,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",47,"Darden, Dustin Thomas House",C,1,"REP",214,2,4,0,214,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",33,"Grauberger, Fred C.",C,2,"REP",214,1,4,0,214,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",34,"Grayson, Richard",C,3,"GRN",214,0,4,0,214,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",56,"Hafner, Carol ""Kitty""",C,4,"DEM",214,1,4,0,214,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",57,"Heikes, Gerald L.",C,5,"REP",214,12,4,0,214,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",6,"Hill, Sidney ""Sid""",C,6,"UND",214,1,4,0,214,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",92,"Kohlhaas, Scott A.",C,7,"LIB",214,0,4,0,214,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",93,"Leslie, David B.",C,8,"DEM",214,0,4,0,214,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",48,"Mayers, Richard B.",C,9,"REP",214,2,4,0,214,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",94,"McElwain, Heather",C,10,"REP",214,2,4,0,214,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",32,"Peltola, Mary",C,11,"DEM",214,48,4,0,214,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",95,"Roberts, Reece J.",C,12,"NON",214,2,4,0,214,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",96,"Saucerman, Shirley A.",C,13,"NON",214,0,4,0,214,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",97,"Southworth, Earl D. ""Skip""",C,14,"RAP",214,4,4,0,214,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",128,"Sullivan, Daniel J. Jr.",C,15,"",214,8,4,0,214,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",6,5,"U.S. Senator","",1,"",7,"Sullivan, Dan S.",C,16,"REP",214,127,4,0,214,127,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",58,"Ambrose, David R. II",C,17,"NON",214,2,6,0,214,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",52,"Begich, Nick",C,18,"REP",214,144,6,0,214,144,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",59,"Dutchess, Lady Donna",C,19,"NON",214,1,6,0,214,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",98,"Foddrill, John E. Sr.",C,20,"LIB",214,0,6,0,214,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",99,"Goldfarb, Eddie",C,21,"REP",214,4,6,0,214,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",100,"Hafner, Eric",C,22,"DEM",214,8,6,0,214,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",101,"Hill, Bill",C,23,"NON",214,12,6,0,214,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",102,"McDermott, James C. ""Jim""",C,24,"LIB",214,3,6,0,214,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",103,"Reynoso, Yaquelin",C,25,"DEM",214,4,6,0,214,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",104,"Richey, David",C,26,"NON",214,0,6,0,214,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",105,"Salazar, Melanie A.",C,27,"NON",214,1,6,0,214,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",106,"Schultz, Matt",C,28,"DEM",214,18,6,0,214,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",107,"Strickland, Clay",C,29,"REP",214,10,6,0,214,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",8,"Williams, John B.",C,30,"DEM",214,1,6,0,214,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",7,6,"U.S. Representative","",1,"",51,"Williams, Matthew ""Bronco""",C,31,"UND",214,0,6,0,214,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",5,7,"Governor / Lieutenant Governor","",1,"",17,"Begich/Hnilicka",C,32,"DEM",214,24,6,0,214,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",5,7,"Governor / Lieutenant Governor","",1,"",18,"Bishop/Schuerch",C,33,"REP/NON",214,49,6,0,214,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",5,7,"Governor / Lieutenant Governor","",1,"",19,"Bronson/Church",C,34,"REP",214,7,6,0,214,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",5,7,"Governor / Lieutenant Governor","",1,"",20,"Crum/Craig",C,35,"REP",214,14,6,0,214,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",5,7,"Governor / Lieutenant Governor","",1,"",23,"DeVries/Hightower",C,36,"REP",214,8,6,0,214,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",5,7,"Governor / Lieutenant Governor","",1,"",22,"DeWitt/Steere",C,37,"NON",214,3,6,0,214,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",5,7,"Governor / Lieutenant Governor","",1,"",196,"Gilbert/Hickel",C,38,"REP",214,1,6,0,214,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"36-170 Tok",0,"36-170",294,1395,"",5,7,"Governor / Lieutenant Governor","",1,"",25,"Heilala/Sumner",C,39,"REP",214,6,6,0,214,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
